Sent_Date,Day_of_week,Category_name,Main_Vs_REM,Subject,Sendings,OR,Length_Of_subject,Personalization,Emoji,Urgency,Tone,Price_or_Discount,Imperative_Tone,Product,Letter_Count,Month
2024-11-12,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,239703,0.0747,short,no,no,yes,yes,yes,yes,yes,24,November
2024-04-07,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,207819,0.0731,short,no,no,no,no,yes,no,yes,30,April
2024-05-21,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,45126,0.0728,short,no,no,yes,no,yes,no,no,27,May
2024-02-01,Tuesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,31158,0.2238,short,no,yes,no,yes,yes,no,no,26,February
2024-09-06,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,241209,0.0795,short,no,no,yes,yes,yes,yes,yes,28,September
2024-03-25,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,29595,0.1465,short,no,no,no,no,yes,no,yes,25,March
2024-03-27,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,40236,0.1739,short,no,no,yes,yes,no,no,no,15,March
2024-12-30,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,53745,0.1664,short,no,no,no,no,yes,no,yes,25,December
2024-05-02,Monday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,19122,0.1425,short,no,no,no,no,no,no,yes,43,May
2024-01-27,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,52368,0.1513,short,no,no,no,no,no,no,yes,43,January
2024-05-10,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,208437,0.0763,short,no,no,no,yes,yes,yes,yes,33,May
2024-02-25,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,41199,0.1864,short,no,no,no,no,no,no,yes,43,February
2024-09-06,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4467,0.1021,short,no,no,no,yes,yes,yes,yes,33,September
2024-12-06,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,4929,0.0925,short,no,yes,yes,yes,yes,no,yes,30,December
2024-10-04,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,239964,0.0773,short,no,no,no,yes,yes,yes,yes,33,October
2024-03-23,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",40611,0.1855,long,no,no,no,no,yes,no,yes,45,March
2024-12-17,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4224,0.093,short,no,no,yes,no,yes,no,yes,30,December
2024-10-08,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,239784,0.0722,short,no,no,yes,no,yes,no,yes,30,October
2024-03-04,Saturday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,96513,0.1503,short,no,no,no,no,no,no,yes,42,March
2024-07-17,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,32484,0.1273,short,no,no,yes,yes,no,no,no,15,July
2024-09-01,Thursday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,26325,0.1173,short,no,no,no,no,yes,no,yes,25,September
2024-12-27,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,244104,0.0699,short,no,no,no,yes,yes,yes,yes,33,December
2024-09-30,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,45558,0.1603,short,no,no,no,no,no,no,yes,28,September
2024-06-26,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,43158,0.1465,short,no,no,no,no,no,no,yes,42,June
2024-08-09,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,3912,0.0844,short,no,no,no,yes,yes,yes,yes,33,August
2024-04-04,Monday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,11523,0.1666,short,no,no,no,no,no,no,yes,42,April
2024-11-01,Tuesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,25317,0.1335,short,no,yes,no,yes,yes,no,no,26,November
2024-07-02,Saturday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,20208,0.1244,short,no,no,no,no,no,no,yes,43,July
2024-05-20,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,40527,0.1834,short,no,no,no,no,no,no,yes,43,May
2024-03-25,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,30750,0.149,short,no,no,no,no,no,no,yes,43,March
2024-05-10,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,46470,0.09,short,no,no,no,yes,yes,yes,yes,33,May
2024-06-25,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,228225,0.0683,short,no,no,yes,no,yes,no,yes,30,June
2024-12-24,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4584,0.087,short,no,no,yes,no,yes,no,yes,30,December
2024-11-05,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,239601,0.073,short,no,no,yes,no,yes,no,no,27,November
2024-04-09,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,207669,0.0677,short,no,no,yes,no,yes,no,no,27,April
2024-02-11,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,40080,0.1849,short,no,no,no,no,no,no,yes,28,February
2024-08-12,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,34053,0.1336,short,no,no,no,no,no,no,yes,28,August
2024-11-19,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4800,0.0975,short,no,no,yes,yes,yes,yes,yes,24,November
2024-06-11,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,220665,0.0699,short,no,no,yes,no,yes,no,no,27,June
2024-04-13,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",40470,0.1805,long,no,no,no,no,yes,no,yes,45,April
2024-06-17,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,41694,0.1669,short,no,no,no,no,no,no,yes,28,June
2024-03-03,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,53571,0.1564,short,no,no,no,no,yes,no,yes,25,March
2024-09-03,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4143,0.097,short,no,no,yes,yes,yes,yes,yes,24,September
2024-12-25,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,51483,0.155,short,no,no,yes,yes,no,no,no,15,December
2024-07-30,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,234585,0.0729,short,no,no,yes,yes,yes,yes,yes,24,July
2024-02-05,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,51384,0.1387,short,no,no,yes,yes,no,no,no,15,February
2024-05-15,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,41079,0.164,short,no,no,no,no,no,no,yes,42,May
2024-06-05,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,42771,0.16,short,no,no,no,no,no,no,yes,42,June
2024-10-08,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4737,0.1001,short,no,no,yes,yes,yes,yes,yes,24,October
2024-07-12,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,232323,0.0772,short,no,no,no,yes,yes,yes,yes,33,July
2024-10-18,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4701,0.1155,short,no,no,no,yes,yes,yes,yes,33,October
2024-07-29,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,42240,0.1627,short,no,no,no,no,no,no,yes,28,July
2024-01-02,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,35859,0.2071,short,no,no,yes,yes,no,no,no,15,January
2024-07-26,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,234789,0.0765,short,no,no,yes,yes,yes,yes,yes,28,July
2024-04-30,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,208152,0.0684,short,no,no,yes,no,yes,no,no,27,April
2024-05-03,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,208287,0.0899,short,no,no,yes,yes,yes,yes,yes,28,May
2024-04-10,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,40656,0.177,short,no,no,no,yes,yes,no,yes,21,April
2024-09-01,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,5286,0.1039,short,no,no,no,no,no,no,yes,43,September
2024-05-17,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,45270,0.0789,short,no,yes,yes,yes,yes,no,yes,30,May
2024-07-02,Saturday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,37581,0.1758,short,no,no,no,no,yes,no,yes,25,July
2024-01-13,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,51894,0.1553,short,no,no,no,no,no,no,yes,28,January
2024-02-17,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,53055,0.1507,short,no,no,no,no,no,no,yes,43,February
2024-04-29,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,40239,0.1814,short,no,no,no,no,no,no,yes,43,April
2024-05-02,Tuesday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,9951,0.0838,short,no,no,no,no,no,no,yes,43,May
2024-01-23,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,38988,0.1839,short,no,no,yes,yes,no,no,no,15,January
2024-07-08,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,41838,0.1682,short,no,no,no,no,no,no,yes,28,July
2024-03-04,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,40617,0.1789,short,no,no,no,no,no,no,yes,28,March
2024-12-31,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,243762,0.0522,short,no,no,yes,no,yes,no,yes,30,December
2024-01-07,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,40077,0.2098,short,no,no,no,no,yes,no,yes,25,January
2024-09-01,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,240489,0.0762,short,no,no,no,no,yes,no,yes,30,September
2024-07-09,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,231528,0.0718,short,no,no,yes,yes,yes,yes,yes,24,July
2024-07-23,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,233736,0.0698,short,no,no,yes,no,yes,no,no,27,July
2024-06-14,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,1347,0.1047,short,no,no,no,yes,yes,yes,yes,33,June
2024-12-20,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,13458,0.1045,short,no,no,yes,yes,yes,yes,yes,28,December
2024-12-20,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,4662,0.0907,short,no,yes,yes,yes,yes,no,yes,30,December
2024-07-05,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,231768,0.0783,short,no,no,yes,yes,yes,yes,yes,28,July
2024-05-31,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,216033,0.0763,short,no,no,no,yes,yes,yes,yes,33,May
2024-11-22,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,241323,0.075,short,no,yes,yes,yes,yes,no,yes,30,November
2024-12-29,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,243996,0.0667,short,no,no,yes,no,yes,no,yes,28,December
2024-05-07,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,208041,0.0757,short,no,no,yes,yes,yes,yes,yes,24,May
2024-09-24,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,240000,0.0659,short,no,no,yes,no,yes,no,no,27,September
2024-01-28,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,41355,0.2006,short,no,no,no,no,yes,no,yes,25,January
2024-08-26,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46752,0.1682,short,no,no,no,no,yes,no,yes,25,August
2024-06-02,Thursday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,16056,0.1414,short,no,no,no,no,no,no,yes,42,June
2024-10-18,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,240045,0.0786,short,no,no,yes,yes,yes,yes,yes,28,October
2024-06-03,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,42993,0.1883,short,no,no,no,no,yes,no,yes,25,June
2024-12-15,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,244221,0.0717,short,no,no,no,no,yes,no,yes,30,December
2024-07-12,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,2706,0.1053,short,no,no,yes,yes,yes,yes,yes,28,July
2024-05-29,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,39729,0.1654,short,no,no,yes,yes,no,no,no,15,May
2024-09-08,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,3189,0.1119,short,no,no,yes,no,yes,no,yes,28,September
2024-11-03,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,239703,0.0778,short,no,no,no,no,yes,no,yes,30,November
2024-03-04,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,29907,0.1537,short,no,no,no,no,yes,no,yes,25,March
2024-04-26,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,47532,0.0935,short,no,yes,yes,yes,yes,no,yes,30,April
2024-07-01,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,34179,0.1475,short,no,no,no,no,yes,no,yes,25,July
2024-03-24,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,206787,0.0773,short,no,yes,no,yes,yes,no,yes,38,March
2024-11-01,Tuesday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,37704,0.1777,short,no,no,no,no,yes,no,yes,25,November
2024-08-30,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4524,0.1121,short,no,no,no,yes,yes,yes,yes,33,August
2024-03-10,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,52362,0.1569,short,no,no,no,no,no,no,yes,43,March
2024-01-15,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,51744,0.1489,short,no,no,yes,yes,no,no,no,15,January
2024-10-01,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,240033,0.073,short,no,no,yes,yes,yes,yes,yes,24,October
2024-12-17,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,244131,0.0682,short,no,no,yes,no,yes,no,no,27,December
2024-03-06,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,40440,0.1729,short,no,no,yes,yes,no,no,no,15,March
2024-04-28,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,208188,0.0795,short,no,no,no,no,yes,no,yes,30,April
2024-10-15,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,239964,0.0726,short,no,no,yes,no,yes,no,no,27,October
2024-10-27,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,5832,0.1132,short,no,yes,no,yes,yes,no,yes,38,October
2024-07-21,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,233835,0.0753,short,no,no,no,no,yes,no,yes,30,July
2024-06-24,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,43314,0.1729,short,no,no,no,no,yes,no,yes,25,June
2024-08-02,Tuesday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,36183,0.1708,short,no,no,no,no,no,no,yes,43,August
2024-12-23,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,51669,0.1513,short,no,no,no,no,no,no,yes,28,December
2024-09-13,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,241068,0.0655,short,no,no,no,yes,yes,yes,yes,33,September
2024-02-13,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,39987,0.1796,short,no,no,yes,yes,no,no,no,15,February
2024-03-31,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,206703,0.0793,short,no,no,yes,no,yes,no,yes,28,March
2024-02-17,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,45306,0.1225,short,no,no,no,no,no,no,yes,28,February
2024-08-02,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,3537,0.106,short,no,yes,yes,yes,yes,no,yes,30,August
2024-09-03,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,240399,0.0746,short,no,no,yes,no,yes,no,no,27,September
2024-06-21,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,228381,0.0732,short,no,no,no,yes,yes,yes,yes,33,June
2024-06-18,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,225900,0.0745,short,no,no,yes,yes,yes,yes,yes,24,June
2024-05-02,Monday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,26721,0.1187,short,no,no,no,no,yes,no,yes,25,May
2024-10-22,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,239832,0.0748,short,no,no,yes,yes,yes,yes,yes,24,October
2024-04-14,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,207267,0.0706,short,no,yes,no,yes,yes,no,yes,38,April
2024-05-06,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,39684,0.1762,short,no,no,no,no,no,no,yes,28,May
2024-05-28,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,212460,0.064,short,no,no,yes,yes,yes,yes,yes,24,May
2024-09-01,Thursday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,19152,0.1393,short,no,no,no,no,no,no,yes,43,September
2024-12-13,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,244401,0.0728,short,no,yes,yes,yes,yes,no,yes,30,December
2024-09-10,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,240936,0.0653,short,no,no,yes,yes,yes,yes,yes,24,September
2024-08-11,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,236715,0.0672,short,no,no,no,no,yes,no,yes,30,August
2024-05-02,Tuesday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,106452,0.1357,short,no,no,no,no,yes,no,yes,25,May
2024-03-18,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,31812,0.1454,short,no,no,no,no,yes,no,yes,25,March
2024-09-22,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,240066,0.0756,short,no,no,no,no,yes,no,yes,30,September
2024-04-21,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,207135,0.0744,short,no,no,yes,no,yes,no,yes,28,April
2024-08-23,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,237672,0.0655,short,no,no,no,yes,yes,yes,yes,33,August
2024-07-14,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,232152,0.0757,short,no,no,yes,no,yes,no,yes,28,July
2024-07-28,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,234666,0.0748,short,no,yes,no,yes,yes,no,yes,38,July
2024-11-15,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,5088,0.0914,short,no,yes,yes,yes,yes,no,yes,30,November
2024-07-19,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,233952,0.0758,short,no,yes,yes,yes,yes,no,yes,30,July
2024-09-17,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4728,0.099,short,no,no,yes,yes,yes,yes,yes,24,September
2024-01-01,Saturday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,14868,0.1634,short,no,no,no,no,yes,no,yes,25,January
2024-10-27,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,239724,0.0785,short,no,no,yes,no,yes,no,yes,28,October
2024-11-17,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,239769,0.0756,short,no,no,yes,no,yes,no,yes,28,November
2024-08-04,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,235386,0.0734,short,no,no,yes,no,yes,no,yes,28,August
2024-08-06,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,3528,0.0893,short,no,no,yes,no,yes,no,no,27,August
2024-05-12,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,208263,0.084,short,no,no,yes,no,yes,no,yes,28,May
2024-06-14,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,226149,0.0862,short,no,no,yes,yes,yes,yes,yes,28,June
2024-12-08,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,241293,0.0753,short,no,no,yes,no,yes,no,yes,28,December
2024-10-13,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,240081,0.0773,short,no,no,no,no,yes,no,yes,30,October
2024-09-15,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,240630,0.0762,short,no,no,yes,no,yes,no,yes,28,September
2024-08-30,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,240627,0.0783,short,no,yes,yes,yes,yes,no,yes,30,August
2024-04-22,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,29313,0.1441,short,no,no,no,no,no,no,yes,43,April
2024-08-27,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,4146,0.0962,short,no,no,yes,no,yes,no,no,27,August
2024-09-27,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4527,0.106,short,no,no,no,yes,yes,yes,yes,33,September
2024-02-18,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,42039,0.1947,short,no,no,no,no,yes,no,yes,25,February
2024-08-20,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,3759,0.0854,short,no,no,yes,no,yes,no,yes,30,August
2024-05-14,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,208137,0.0586,short,no,no,yes,no,yes,no,yes,30,May
2024-03-11,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,42261,0.1826,short,no,no,no,no,yes,no,yes,25,March
2024-06-24,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,32784,0.1253,short,no,no,no,no,no,no,yes,28,June
2024-12-24,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,243981,0.0678,short,no,no,yes,yes,yes,yes,yes,24,December
2024-12-27,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,4428,0.0915,short,no,no,yes,yes,yes,yes,yes,28,December
2024-05-13,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,41265,0.18,short,no,no,no,no,yes,no,yes,25,May
2024-10-11,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,240210,0.0786,short,no,yes,yes,yes,yes,no,yes,30,October
2024-12-01,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,241416,0.0749,short,no,yes,no,yes,yes,no,yes,38,December
2024-05-27,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,39891,0.1775,short,no,no,no,no,no,no,yes,28,May
2024-04-26,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,208344,0.0783,short,no,yes,yes,yes,yes,no,yes,30,April
2024-06-30,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,230541,0.0762,short,no,no,no,no,yes,no,yes,30,June
2024-12-20,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,244260,0.0739,short,no,no,yes,yes,yes,yes,yes,28,December
2024-03-18,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,41046,0.1875,short,no,no,no,no,no,no,yes,43,March
2024-12-24,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,4635,0.0893,short,no,no,yes,no,yes,no,no,27,December
2024-01-20,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,53190,0.1594,short,no,no,no,no,yes,no,yes,25,January
2024-12-01,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,6510,0.1152,short,no,no,yes,no,yes,no,yes,28,December
2024-08-13,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,3528,0.0944,short,no,no,yes,yes,yes,yes,yes,24,August
2024-07-02,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,230406,0.0713,short,no,no,yes,no,yes,no,no,27,July
2024-04-01,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,41697,0.1845,short,no,no,no,no,yes,no,yes,25,April
2024-06-10,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,42261,0.1741,short,no,no,no,no,no,no,yes,43,June
2024-10-02,Monday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,103347,0.1512,short,no,no,no,no,no,no,yes,43,October
2024-03-10,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46467,0.1351,short,no,no,no,no,yes,no,yes,25,March
2024-09-20,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,240231,0.0752,short,no,yes,yes,yes,yes,no,yes,30,September
2024-10-06,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,239856,0.0772,short,no,no,yes,no,yes,no,yes,28,October
2024-05-05,Thursday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,26769,0.2201,short,no,no,no,no,no,no,yes,42,May
2024-08-18,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,237300,0.0756,short,no,yes,no,yes,yes,no,yes,38,August
2024-08-09,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,236976,0.067,short,no,yes,yes,yes,yes,no,yes,30,August
2024-08-13,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,236637,0.0625,short,no,no,yes,no,yes,no,no,27,August
